Site_ID,Itteration,Observer,Time,Date,Plantation,Tree_Rich,Tree_Abu,Tree_Hei,Tree_Cov,Shrub_Rich,Shrub_Abu,Shrub_Hei,Shrub_Cov,Suc_Rich,Suc_Abu,Suc_Hei,Suc_Cov,Fern_Rich,Fern_Abu,Fern_Hei,Fern_Cov,Sed_Rich,Sed_Abu,Sed_Hei,Sed_Cov,Forb_Rich,Forb_Abu,Forb_Hei,Forb_Cov,Bulb_Rich,Bulb_Abu,Bulb_Hei,Bulb_Cov,Grass_Rich,Grass_Abu,Grass_Hei,Grass_Cov,Bram_Rich,Bram_Abu,Bram_Hei,Bram_Cov,Grou_Cov,Rock_Cov,Climb_Rich,Climb_Abu,Climb_Hei,Climb_Cov
Site_14,11,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,60,50,0,0,0,0,50,0,0,0,0,0
Site_14,12,Gabi,10:00,23/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,10,0,0,0,0,2,9,55,60,0,0,0,0,30,0,0,0,0,0
Site_15,1,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,1,5,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,50,85,0,0,0,0,0,0,0,0,0,0
Site_15,2,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,1,4,75,10,0,0,0,0,1,3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,35,110,85,0,0,0,0,0,0,0,0,0,0
Site_15,3,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,1,7,80,15,0,0,0,0,0,0,0,0,0,0,0,0,3,14,40,15,0,0,0,0,1,30,100,60,1,4,40,10,0,0,0,0,0,0
Site_15,4,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20,5,0,0,0,0,2,29,80,80,1,2,40,5,10,0,0,0,0,0
Site_15,5,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,100,80,1,4,55,20,0,0,0,0,0,0
Site_15,6,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,130,75,1,2,50,5,15,0,1,1,10,5
Site_15,7,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,1,2,80,5,0,0,0,0,0,0,0,0,0,0,0,0,1,19,5,5,0,0,0,0,2,25,140,50,1,4,70,30,10,0,0,0,0,0
Site_15,8,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,60,55,1,1,20,5,30,0,1,1,10,10
Site_15,9,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,100,70,1,7,50,30,0,0,0,0,0,0
Site_15,10,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,1,4,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,110,80,1,2,40,5,0,0,1,1,5,5
Site_15,11,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,5,0,0,0,0,2,15,15,5,0,0,0,0,2,18,80,65,1,3,45,10,15,0,0,0,0,0
Site_15,12,Jurie,15:45,21/03/2020,Newlands,0,0,0,0,1,2,80,5,0,0,0,0,0,0,0,0,0,0,0,0,1,20,5,10,0,0,0,0,1,30,110,70,1,3,60,10,5,0,0,0,0,0
Site_15,1,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,1,6,85,30,0,0,0,0,1,1,15,10,0,0,0,0,1,5,5,10,0,0,0,0,2,15,50,45,0,0,0,0,5,0,0,0,0,0
Site_15,2,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,45,90,0,0,0,0,10,0,0,0,0,0
Site_15,3,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,5,2,4,5,10,0,0,0,0,2,14,50,65,1,1,50,10,10,0,0,0,0,0
Site_15,4,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,5,20,3,8,60,50,1,5,65,20,10,0,0,0,0,0
Site_15,5,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,1,2,25,5,1,2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,3,16,65,85,0,0,0,0,5,0,0,0,0,0
Site_15,6,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,10,0,0,0,0,2,12,75,80,0,0,0,0,10,0,0,0,0,0
Site_15,7,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,1,1,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,5,2,11,65,70,1,1,25,5,10,0,0,0,0,0
Site_15,8,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,5,0,0,0,0,3,22,70,85,0,0,0,0,10,0,0,0,0,0
Site_15,9,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,20,10,0,0,0,0,3,11,55,70,0,0,0,0,20,0,0,0,0,0
Site_15,10,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,1,3,55,10,0,0,0,0,1,2,35,10,0,0,0,0,0,0,0,0,0,0,0,0,2,15,55,70,0,0,0,0,10,0,0,0,0,0
Site_15,11,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,100,85,0,0,0,0,15,0,0,0,0,0
Site_15,12,Gabi,15:45,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,45,60,1,1,60,10,20,0,0,0,0,0
Site_16,1,Jurie,14:38,21/03/2020,Newlands,1,1,70,5,1,1,60,10,0,0,0,0,1,4,40,5,0,0,0,0,1,3,50,10,0,0,0,0,1,7,120,65,0,0,0,0,5,0,0,0,0,0
Site_16,2,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,5,0,0,0,0,1,37,130,90,0,0,0,0,5,0,0,0,0,0
Site_16,3,Jurie,14:38,21/03/2020,Newlands,1,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,30,5,0,0,0,0,1,29,150,90,0,0,0,0,0,0,0,0,0,0
Site_16,4,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,85,20,0,0,0,0,1,19,140,60,0,0,0,0,20,0,0,0,0,0
Site_16,5,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,110,20,0,0,0,0,1,31,150,80,0,0,0,0,0,0,0,0,0,0
Site_16,6,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60,10,0,0,0,0,2,30,100,90,0,0,0,0,0,0,0,0,0,0
Site_16,7,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,1,28,130,95,0,0,0,0,0,0,0,0,0,0
Site_16,8,Jurie,14:38,21/03/2020,Newlands,1,3,250,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,30,10,0,0,0,0,1,4,30,10,0,0,0,0,50,0,0,0,0,0
Site_16,9,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,110,90,0,0,0,0,10,0,0,0,0,0
Site_16,10,Jurie,14:38,21/03/2020,Newlands,0,0,0,0,1,1,60,5,0,0,0,0,1,6,45,15,0,0,0,0,0,0,0,0,0,0,0,0,1,20,100,80,0,0,0,0,0,0,0,0,0,0
Site_16,11,Jurie,14:38,21/03/2020,Newlands,1,2,80,10,0,0,0,0,0,0,0,0,1,4,30,5,0,0,0,0,0,0,0,0,0,0,0,0,2,28,55,55,0,0,0,0,30,0,0,0,0,0
Site_16,12,Jurie,14:38,21/03/2020,Newlands,2,7,180,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,35,60,0,0,0,0,10,0,0,0,0,0
Site_16,1,Gabi,14:38,21/03/2020,Newlands,1,1,180,15,0,0,0,0,0,0,0,0,1,4,80,10,0,0,0,0,1,1,100,5,0,0,0,0,2,6,90,65,0,0,0,0,5,0,0,0,0,0
Site_16,2,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,65,10,0,0,0,0,1,4,90,30,0,0,0,0,60,0,0,0,0,0
Site_16,3,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,90,10,0,0,0,0,1,9,95,70,0,0,0,0,20,0,0,0,0,0
Site_16,4,Gabi,14:38,21/03/2020,Newlands,1,1,110,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,65,60,0,0,0,0,30,0,0,0,0,0
Site_16,5,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65,10,0,0,0,0,2,11,70,70,0,0,0,0,20,0,0,0,0,0
Site_16,6,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,10,0,0,0,0,2,3,70,10,0,0,0,0,2,8,75,65,0,0,0,0,15,0,0,0,0,0
Site_16,7,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,100,70,0,0,0,0,25,0,0,0,0,0
Site_16,8,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,5,0,0,0,0,1,4,65,85,0,0,0,0,10,0,0,0,0,0
Site_16,9,Gabi,14:38,21/03/2020,Newlands,1,1,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,60,70,0,0,0,0,20,0,0,0,0,0
Site_16,10,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,80,90,0,0,0,0,10,0,0,0,0,0
Site_16,11,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,30,0,0,0,0,0,0,0,0,0,0,0,0,2,11,95,50,0,0,0,0,20,0,0,0,0,0
Site_16,12,Gabi,14:38,21/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,10,0,0,0,0,3,15,85,70,0,0,0,0,20,0,0,0,0,0
Site_17,1,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,5,0,0,0,0,2,23,50,90,0,0,0,0,5,0,0,0,0,0
Site_17,2,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,70,95,0,0,0,0,5,0,0,0,0,0
Site_17,3,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,30,95,0,0,0,0,5,0,0,0,0,0
Site_17,4,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,20,25,0,0,0,0,2,16,45,60,0,0,0,0,15,0,0,0,0,0
Site_17,5,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,15,0,0,0,0,1,23,70,85,0,0,0,0,0,0,0,0,0,0
Site_17,6,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,1,1,90,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,25,10,0,0,0,0,2,18,60,75,0,0,0,0,5,0,0,0,0,0
Site_17,7,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,40,95,0,0,0,0,5,0,0,0,0,0
Site_17,8,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60,10,0,0,0,0,3,16,40,85,0,0,0,0,5,0,0,0,0,0
Site_17,9,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,30,5,0,0,0,0,3,28,40,85,0,0,0,0,10,0,0,0,0,0
Site_17,10,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,5,0,0,0,0,2,23,20,95,0,0,0,0,0,0,0,0,0,0
Site_17,11,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,1,1,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,60,80,0,0,0,0,0,0,0,0,0,0
Site_17,12,Jurie,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,5,50,10,0,0,0,0,1,1,5,5,0,0,0,0,2,22,80,80,0,0,0,0,5,0,0,0,0,0
Site_17,1,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,10,0,0,0,0,2,7,50,85,0,0,0,0,5,0,0,0,0,0
Site_17,2,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,45,10,0,0,0,0,2,4,60,85,0,0,0,0,5,0,0,0,0,0
Site_17,3,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,65,100,0,0,0,0,0,0,0,0,0,0
Site_17,4,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,55,90,0,0,0,0,10,0,0,0,0,0
Site_17,5,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,15,0,0,0,0,1,5,60,80,0,0,0,0,5,0,0,0,0,0
Site_17,6,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,65,10,0,0,0,0,2,10,65,80,0,0,0,0,10,0,0,0,0,0
Site_17,7,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,50,95,0,0,0,0,5,0,0,0,0,0
Site_17,8,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,65,90,0,0,0,0,10,0,0,0,0,0
Site_17,9,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,50,5,0,0,0,0,1,6,70,90,0,0,0,0,5,0,0,0,0,0
Site_17,10,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,5,0,0,0,0,2,7,70,80,0,0,0,0,5,0,0,0,0,0
Site_17,11,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,55,10,0,0,0,0,2,9,65,90,0,0,0,0,0,0,0,0,0,0
Site_17,12,Gabi,14:00,22/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,40,10,0,0,0,0,2,7,60,80,0,0,0,0,10,0,0,0,0,0
Site_18,1,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,5,0,0,0,0,3,13,20,60,0,0,0,0,35,0,0,0,0,0
Site_18,2,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,5,0,0,0,0,1,5,65,10,0,0,0,0,2,10,65,55,0,0,0,0,30,0,0,0,0,0
Site_18,3,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,1,2,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,5,3,17,40,80,0,0,0,0,10,0,0,0,0,0
Site_18,4,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,25,25,0,0,0,0,1,19,40,70,0,0,0,0,5,0,0,0,0,0
Site_18,5,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,5,0,0,0,0,2,7,20,20,0,0,0,0,15,60,0,0,0,0
Site_18,6,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,1,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,3,10,35,40,0,0,0,0,50,0,0,0,0,0
Site_18,7,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,5,1,1,55,5,1,4,55,50,0,0,0,0,20,20,0,0,0,0
Site_18,8,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,5,1,1,55,10,2,9,30,40,0,0,0,0,30,15,0,0,0,0
Site_18,9,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,1,2,30,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,1,2,60,10,2,18,60,50,0,0,0,0,30,0,0,0,0,0
Site_18,10,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,25,25,1,1,50,10,1,15,45,40,0,0,0,0,25,0,0,0,0,0
Site_18,11,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,10,1,14,50,40,0,0,0,0,15,35,0,0,0,0
Site_18,12,Jurie,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,5,0,0,0,0,1,24,55,75,0,0,0,0,20,0,0,0,0,0
Site_18,1,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70,10,1,4,70,15,1,7,55,60,0,0,0,0,10,5,0,0,0,0
Site_18,2,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,45,10,0,0,0,0,2,9,40,75,0,0,0,0,10,5,0,0,0,0
Site_18,3,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,5,0,0,0,0,2,10,50,75,0,0,0,0,20,0,0,0,0,0
Site_18,4,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60,40,1,4,70,45,0,0,0,0,15,0,0,0,0,0
Site_18,5,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,65,25,1,6,30,60,0,0,0,0,10,5,0,0,0,0
Site_18,6,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,10,1,5,60,60,0,0,0,0,30,0,0,0,0,0
Site_18,7,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30,20,1,3,50,20,2,7,45,50,0,0,0,0,10,0,0,0,0,0
Site_18,8,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,10,0,0,0,0,1,9,30,50,0,0,0,0,40,0,0,0,0,0
Site_18,9,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,40,10,0,0,0,0,2,10,45,70,0,0,0,0,20,0,0,0,0,0
Site_18,10,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,30,20,0,0,0,0,1,8,35,60,0,0,0,0,20,0,0,0,0,0
Site_18,11,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40,10,0,0,0,0,1,10,40,80,0,0,0,0,10,0,0,0,0,0
Site_18,12,Gabi,10:13,24/03/2020,Newlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,30,10,0,0,0,0,1,8,35,55,0,0,0,0,30,5,0,0,0,0
Site_19,1,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,0,0,0,0,3,12,40,75,0,0,0,0,20,0,0,0,0,0
Site_19,2,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,3,18,75,90,0,0,0,0,5,0,0,0,0,0
Site_19,3,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,1,6,35,15,0,0,0,0,0,0,0,0,0,0,0,0,2,15,65,85,0,0,0,0,0,0,0,0,0,0
Site_19,4,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,30,70,1,3,60,25,5,0,0,0,0,0
Site_19,5,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,0,0,0,0,3,17,75,90,0,0,0,0,5,0,0,0,0,0
Site_19,6,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,5,0,0,0,0,2,8,25,30,1,6,35,25,40,0,0,0,0,0
Site_19,7,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,30,25,0,0,0,0,2,4,40,30,1,3,30,10,35,0,0,0,0,0
Site_19,8,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,30,10,0,0,0,0,3,7,60,35,1,8,55,50,5,0,0,0,0,0
Site_19,9,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,95,75,0,0,0,0,2,2,30,5,1,4,45,10,10,0,0,0,0,0
Site_19,10,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,4,23,30,25,0,0,0,0,1,4,40,40,1,4,10,10,20,0,0,0,0,0
Site_19,11,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,30,15,0,0,0,0,2,7,40,25,1,8,80,60,0,0,0,0,0,0
Site_19,12,Jurie,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,40,45,0,0,0,0,2,9,30,40,0,0,0,0,15,0,0,0,0,0
Site_19,1,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25,15,0,0,0,0,4,14,35,80,0,0,0,0,5,0,0,0,0,0
Site_19,2,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,5,0,0,0,0,0,0,0,0,4,16,50,90,0,0,0,0,5,0,0,0,0,0
Site_19,3,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40,35,0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,20,1,2,45,35,10,0,0,0,0,0
Site_19,4,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40,15,0,0,0,0,2,4,15,5,0,0,0,0,3,8,20,30,1,5,55,40,10,0,0,0,0,0
Site_19,5,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,50,10,0,0,0,0,3,10,40,80,1,1,40,10,0,0,0,0,0,0
Site_19,6,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,45,20,0,0,0,0,2,16,25,60,1,5,35,15,5,0,0,0,0,0
Site_19,7,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,70,60,0,0,0,0,2,5,20,15,1,6,50,20,5,0,0,0,0,0
Site_19,8,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,1,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0,5,15,65,30,0,0,0,0,1,4,15,15,1,11,45,45,0,0,0,0,0,0
Site_19,9,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,60,75,0,0,0,0,1,2,15,20,0,0,0,0,5,0,0,0,0,0
Site_19,10,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,10,5,12,30,25,0,0,0,0,3,9,25,35,1,5,40,20,10,0,0,0,0,0
Site_19,11,Rudi,14:56,29/02/2020,Good_Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,35,5,6,9,15,20,0,0,0,0,2,12,20,40,1,4,25,15,20,0,0,0,0,0
